CustomerID,TenureMonths,NumSupportTickets,AvgMonthlyGBData,Churn
af66a496-597b-45e9-9795-8705b279e9ee,49,2,20,1
99734aa9-4497-415d-a71b-e3e9e36bc2e6,41,0,23,0
b54c1455-95fb-4094-88ad-7741c4c42df1,56,3,108,0
7ea8d4f8-7d75-4423-94db-8f9526a218a3,64,2,92,0
dc8a2380-716e-470f-ac40-2f9a35a895b5,44,2,41,1
7cf01e6f-bd13-40b3-9019-996776110b62,53,0,51,0
406b7d8e-5520-4900-97e0-d300f5d462b6,66,1,62,0
d293ffc6-999f-4aba-a8a3-855d6ba3599e,53,2,,0
8cdce080-5b8a-433e-82d9-f6273c976250,56,3,150,0
4512af86-5733-41de-a858-0b92dfcfd81d,64,2,40,0
8e3eefd4-7039-4ee5-9ec9-7563580d16e3,43,0,51,0
ece9617c-0059-4a07-bf72-ddc48511d35f,45,,133,1
6f2eee46-2814-4ade-a3de-d39b8e77389b,61,0,176,0
5ec05cbf-abc3-44bf-b04c-1f234997a7a2,60,0,76,0
e31e1404-408c-4ff5-91a4-71032340c46c,65,1,118,1
04f37452-eaf1-4d5e-8cef-9bb2e389d2f0,66,2,36,0
8274bd23-6577-400a-9f3a-d5a5d562a00f,69,2,167,0
30baef47-48f3-487a-bbd9-a3bf26f0ecc3,47,2,45,0
9c1f70d1-3206-494d-b553-9d0de4235083,55,1,81,0
51dcc78b-daf7-4750-abcd-78c547d3ddee,41,1,66,0
acffbc3b-c144-4c14-9868-97e42ee7b25f,65,1,37,0
9e1a3799-690a-4ce6-8b81-2ef821119bab,59,0,75,0
89f2eff3-513b-4957-8a37-fcfbf55facef,34,1,,0
a8955b69-3c27-43d1-a7aa-3ea694afe13d,56,1,47,0
bb67f9a5-b536-43fd-b6e5-726ccdf8528e,45,0,136,0
44a4576b-5790-4838-ba01-7e77cf729c7f,41,1,116,0
23265a64-0a5f-4f0b-b697-6d97cab4dda6,48,18,333.0356212,0
48da45a5-e4ad-4dfb-93d3-7fc60a5add43,40,,129,0
b27b250e-110e-459c-84ad-91d6f62ded67,44,,62,0
686b8cb6-aa5f-4725-8e91-8706fd5ef4e1,38,3,45,0
fb75dd3b-e1d7-4705-be8a-960d66e8f49b,39,1,52,0
9a8cb8b9-0622-4021-988c-bb0ba3979a9c,44,4,53,0
891b9061-307c-40fd-8a30-55036d674fc4,54,2,18,0
467e61e8-32c5-43a5-bab3-561487ca316a,59,2,117,1
2cefe86b-7c7d-40fe-8405-131d6bbd5ac5,47,2,26,0
7e7fdc2b-dfe8-4eda-875e-168fe65dddba,54,1,124,1
094a5c2d-d5a1-424e-8db9-059cddb6cd59,34,1,91,0
21872f06-4ef0-4802-ab7a-285d46f01693,42,0,143,0
747f12cc-1b40-43d9-b569-4b29152e85dd,61,1,138,0
2d2c4295-ba3f-4283-9143-294b05e2195c,66,2,153,0
c4804c1e-88a5-47d3-a690-6afe29da7caa,43,2,68,0
45c2c5c3-23cf-471a-930e-ebf1fd61fdd0,67,1,15,0
fbf0c25b-9c50-41e9-9866-5182f7fa86ed,57,1,112,0
bdff2096-e1ac-4f25-98b0-9ae8459847cd,34,1,160,0
b81f54ff-5ff8-4be8-bd03-acce38804711,64,0,92,0
114cdc3a-f67b-49c3-9b99-2f02fa87e30e,58,2,100,0
848a16bb-ead7-486e-bbde-1240b2530fdc,54,1,37,0
e0bdb2bd-e725-4a1d-8241-a80774964cc2,55,1,100,0
074aa27d-fdbc-45e3-bb70-be01756fc8c7,40,0,66,0
ef74444d-fba2-4ee9-989b-842dcb9b99f1,40,2,45,0
0a9ec48c-bae5-4cec-a8da-9f81dd82396e,46,2,75,1
153b45d7-cac3-4a69-9f7e-64f48f4d7b11,53,1,29,0
30a1a401-529f-4af1-9a67-cb82fc9ee983,64,0,68,0
5f1d4ed0-2634-48c5-916e-7a194704c0f7,68,1,43,0
633fdaae-191b-4872-857c-876d28ee0111,64,0,50,0
a319ebf7-b9c1-48bc-a18d-6e1bf1ae3a8f,40,,95,0
c224a5ae-f988-4164-a6ce-713600312316,62,4,82,0
41b8a436-a863-4b29-a769-99c012ddceef,36,1,67,0
fe512f1e-0d50-45c5-adeb-32b7f26c695f,64,,59,0
5e7bf1de-dec3-494b-be61-a0fa68205735,38,,,1
973ebbc1-d418-43e1-8af5-3a4fb98244c0,66,1,187,1
ec821ede-9738-4c01-b8c0-103601894baf,35,1,57,1
38649044-42d2-42b1-8bd4-2bcbd57788ed,35,4,28,0
8d5ef5e7-82ed-4b4e-8314-4e309de029d0,37,0,58,0
16267285-8075-4e0a-a229-af0faaf28f43,47,3,48,0
d7e8b44f-36c8-4f3f-8fd8-5038c4343d32,58,2,28,0
71566129-9ffe-4ec3-be28-de17bd799783,57,3,40,0
59bb5d3b-d0e8-4064-9d90-2070f9f3a633,49,0,124,0
bee2c093-909d-4549-a109-4bcf98110c07,65,0,23,0
c459ffbb-63a7-4bbd-bf43-ddd2a3697f2a,50,,98,0
f8d17043-8445-4e08-9ae2-bf3ab9c0b93b,65,1,30,0
15942e37-76df-4689-92ca-8512e4e57f99,50,3,96,0
81a8e076-e8f1-4ca4-b8bd-eed6b3072d52,52,1,61,1
924626c8-970a-4086-bc12-e38810751caa,57,0,143,0
135bf9f3-3e8a-4daf-b27c-eb176d70a522,53,3,48,0
ba501376-9a44-433e-8c9b-06468bc23203,34,3,90,0
3470c9a9-1c7b-496b-94d5-95290785bc3d,34,2,130,0
ce2dd555-79a7-46e8-a27f-b55eea3a20ac,66,3,54,0
62a9abdd-ebdd-48fa-9c99-7d47786047fd,58,0,126,0
5d7f5b12-ef63-451a-aa37-419e1c2c5069,46,2,35,0
64f808e0-54ed-4994-bb92-e8c832368e09,61,1,98,0
78bc04a0-daed-42f5-8183-85074c0e9f82,58,1,,0
b2c0e523-6b15-42a8-a8ba-5751efae0c54,34,0,20,0
b9db934b-4e3f-4af4-88b6-1acb0ac67ec4,66,,,0
ffd9ab58-0bea-4f89-902d-f1f305f64927,39,3,18,0
4d38a454-fd53-445f-9c38-32978929462a,66,0,106,0
77936bb2-4ffe-46b5-be74-fc0ee31ed41f,67,0,,0
523b068a-0c36-413d-9cd6-09db1ecc0506,43,0,80,0
897485ec-3971-4e3d-8751-144391bf4f64,58,1,,0
13ebd706-c8d0-4ec2-9644-62e5e8fbe287,62,2,,1
e71431ec-c819-4102-b4f9-5bd4257b44c9,56,1,125,0
94cc3f95-36bb-48bf-a63e-f6a56b69cdc8,59,1,115,0
76d1be04-d546-4ef6-8321-ba082c91f5e2,62,1,110,0
78b98c34-650c-48d3-a705-45fa59cee083,56,1,96,0
b1b681e1-7563-4875-82f1-6e1c191e8961,60,,100,0
4f1c9a31-4e18-462e-b8cf-b48c4dab0185,65,1,65,0
eda91fb6-a5cc-43f8-968e-93254c44deac,55,1,99,1
d104a4a4-0c97-4941-b7e9-bd2f13fea0d3,35,1,24,0
46a44c1a-f6b7-4b4d-b998-c6c182f586ce,38,3,27,0
6e8701df-1c39-4575-a890-9f6db17e4bce,56,3,30,1
86fff6e2-9be5-43e1-8d26-8e4574f7b1d0,68,1,,0
1002c846-0b84-4dc4-92d6-7c6332d2c6b1,66,3,42,0
511cd960-82bc-49c5-bedd-19506972826e,50,3,52,0
dc5f5cb5-608a-4caf-8f53-47bf0b100213,44,0,25,0
88aec493-4f6a-49f8-8710-393e76540741,61,4,,0
625d5b55-5fb9-4d3b-ad01-f812be1880e1,37,2,33,1
a2934b4e-6598-45e4-b407-da751712aa6e,63,1,36,0
241f7090-a659-4219-bc63-4c806ba4ec27,44,1,144,0
f4899637-3a4f-4e56-a80d-8a625e116c33,36,0,27,0
710fa3c8-6552-4524-b691-d53b08592d9d,62,2,163,0
0929186e-f011-4f2d-87a9-6eb2506a2974,64,1,49,0
0b5d503f-bf40-41cf-bea8-e7f97f3a5c73,59,2,99,0
896596a4-cadf-480a-858e-5516ee8708bc,56,1,95,0
68565ce1-e4f9-45a6-85d4-6288efcedb88,61,2,67,1
865a2385-adff-42d0-87f1-e63c7d9e999d,44,0,42,0
92c6f8c7-a83f-49b9-bed7-064bda277651,40,2,,0
4ebba133-3d3e-452d-9134-b04e9ef7568b,49,1,92,0
9d1b5106-cdf9-4353-9487-022864073b12,41,1,,0
4d3c9e9e-d9bf-479b-8a3c-a2da495374b2,61,2,41,0
d8ad128d-c41f-4857-99b3-326f2187a8bc,62,1,40,0
9808cb5a-8f2f-4bd1-a649-3a84e3da077e,48,2,82,0
5594c7b6-f9bf-4c49-bbf4-dc8d32506781,36,3,64,0
37a8bd4c-a7d3-4b50-a639-2397915ce2f8,61,0,52,0
247f201d-8fe8-4297-ad81-60439127589a,34,5,68,0
a80aea3d-e317-429e-a022-1d59131c6778,58,2,79,0
b6a857d2-4725-41bf-bb6f-73c1d6f9973f,48,0,66,0
a13fd3c9-e19d-4f35-a014-7c2854496dae,52,1,59,0
6ea1a722-ee8a-45a0-b7ca-67cfa2834f82,37,0,,1
3f1e3bd1-facb-4eb6-b2d7-2e00026af867,37,0,54,0
f5f25329-0af9-45cf-ae7b-7dae52e3ef1f,51,4,42,0
bab20e36-2a0d-4674-897b-c12f5412a988,53,4,68,1
cd67c4ed-a216-41c7-b7ca-c622aeed5f79,41,4,79,1
552eb00c-cec7-4968-afb6-8ef71b9465ea,39,3,40,0
64d4a4aa-068a-4ade-84a5-8780b74eccf7,51,1,22,0
a64c2dd3-bf4b-4f27-8834-6756f82db5c1,64,0,24,0
b5cf81e7-4a3c-4f19-b3d8-d35fb2462eff,36,2,51,1
50975630-9c0a-4dcd-93a7-b01bf0a27603,45,1,68,0
63bf102f-71f3-4cfa-99ea-eae312f32db5,61,2,20,0
49b9fb17-2f0f-45ea-834c-c3dc898b015e,39,,121,0
2ceb3868-bcd6-43bd-9e87-06de5a3dfa7b,44,5,173,0
070f27e7-df4d-4b68-bb59-79db926867b9,55,0,114,0
d0c53bf3-df06-476d-8920-8f473abffd9e,52,0,28,0
344a2e69-9821-4be7-9da5-9a3c2bbe3e43,59,0,43,0
9d2c5c14-aee3-4b70-a066-9949f302160f,34,2,48,0
64fa7ea5-4b8d-460c-b017-3278c3225687,45,2,66,0
a208eb6c-b797-4ee7-88ac-5aeed05e5b72,39,0,144,0
b5e5dd77-96a2-49ce-a40c-decceacd15ab,54,1,124,0
a793b961-7a52-43ff-82ca-2437dded2d7f,49,2,57,0
52939c4c-9bb2-4189-ae21-348d3e3a1057,50,2,104,0
1796e576-8085-4ceb-8dab-292c51a7ee57,46,1,82,0
a7ab5073-f16e-4ee4-b41f-460caeec44a6,41,1,97,0
58e9bd0b-02e0-4575-a32e-fd6b522c7864,40,0,24,0
893d3e5a-25b9-4396-aeb4-9aa948d3c184,68,5,97,1
db0e9870-f581-4cc6-9783-b7e7ad1fbd59,55,1,52,1
d6205869-5e19-4d50-84db-d86fc89a3a0a,47,2,64,1
caa20ac7-e2cc-433a-bed0-9299da497f3b,45,1,31,0
a3de71bc-459d-47cd-bd75-90c18bea0bda,64,1,16,0
6f7aef9e-2d6b-4f75-8f7b-e4fe0b377e84,54,2,201,0
1764bc7a-a2da-4a16-bc34-49d8b3c68fbf,43,1,92,0
1a81e9fc-ab24-4316-b3f2-d1a0f242d219,59,3,55,0
f8248d7e-fc63-478b-bad0-5fcd1029d94b,57,2,30,0
649ee56a-306d-4d90-9b61-d4b8398e2211,35,2,70,0
e4557d9e-3605-45e5-bc7d-a3562bcedb02,65,1,125,1
2499bfa8-16dd-4d6a-aada-5be985312dc4,61,4,130,1
72112130-d7d3-4ac0-be34-714baac4f444,36,3,29,0
e40a7b93-6fe3-4a34-90b3-37585cbe6caa,49,3,51,0
71050c76-9f90-4364-9613-c03589c34880,55,3,67,0
71c1a037-0c4b-4503-a6a9-08ecae62f538,61,4,67,0
05723104-d011-419c-a415-c91e664f1a98,66,2,43,0
f42ceb83-f6b5-4f17-8bda-977a5bd2b996,46,2,,0
cb1423bc-7517-4ea4-bb20-d5376488ee40,45,,63,0
5b68d057-d666-4922-9e4f-1c4694e8a59d,60,1,73,0
3a0c12ff-8d9c-4c1e-80a1-58879315f4df,37,2,,0
9d363e17-db13-4d9c-9f32-e370511479b6,54,2,,0
bf8ff74e-ddd4-4ae8-99bd-8900cdec0e4e,69,0,59,0
dc23bb69-7d0c-42ce-b993-511949a18192,46,2,,1
8aec3cff-9283-4a0c-9e2d-4ff9811dad2a,42,2,26,0
c8d8b7bb-392a-4495-9073-5aa98b07cc3a,69,1,103,0
253b8ae3-91b3-4f01-9acd-bfa62bd9a633,64,2,47,0
5fbb19ad-cb7f-4613-9072-ea1dc30ae2a3,49,1,24,0
41da730d-47d5-4194-bed1-31a712c3b464,60,3,57,1
ec20591a-e5ea-41f9-98ff-398051a23900,42,4,46,1
fd764fd3-a3fc-4d7f-8c55-3ce590ab4644,64,1,44,0
7b6cd569-9524-4469-83cc-074cd09a3e5f,41,,33,0
e2d62849-5e4c-42a6-9629-75f6e39ff865,65,1,101,0
80b36fe2-1deb-4dbc-8c10-0e8fb857acb3,68,1,60,1
e6a366a1-d7f2-4bc3-b581-ecf3e337be64,67,1,116,1
df19da4b-6fa6-4147-947b-289951a58f84,50,4,62,0
b3942163-c378-47d9-bb9e-01ec3fcca50c,39,0,,0
3a52fbc8-fa45-4d07-b406-18edf2c0e0d8,60,0,149,0
6b7c06db-ea89-4a16-b204-97b321d7532d,34,2,127,0
c1daac1b-d393-4d8a-8910-36b310866187,50,2,22,1
94d5ce90-d05c-4813-96b7-caf92e6b5ed6,61,0,51,0
b753acba-5de8-4c87-93a3-9bda99dd3f7f,67,1,96,0
2d22008e-3fce-43b1-924c-daefe04d8037,40,1,159,0
3f80af73-9fca-42bf-b72d-d7d7c6bd4315,61,2,59,0
78deead8-d925-47ad-8e47-cdec8a86135e,47,0,53,0
f382d63e-6cc6-4fde-ae3f-ace2fca8ed04,45,6,96,0
9400ff6a-a2d3-4724-814a-6924ab000bb3,41,1,40,0
3378fd7b-e723-443e-9a4d-be6a118b0d91,66,4,114,0
d00c1d7e-0993-4c0b-b731-a06e2cd19be3,60,2,28,0
fe20dd6c-fc0f-4578-88fc-d3134e09c245,52,3,38,0
c8c9c288-2eed-4777-ab40-a8f2282a4fdb,60,0,88,0
61e1bbfe-1aef-4b46-9e6b-636644facc99,65,4,,0
5abf8c0c-c95e-4ad0-a1ff-c39bd4d4a291,67,1,39,0
27c9abca-fe38-4a17-9a2a-6a928c9a0d8a,64,0,,0
9dab7b74-b134-445f-be0a-857a7158f96f,42,0,29,1
8954a692-2971-4d55-b20e-9c28b1f88168,59,,34,0
cc7d644c-aebe-400e-8227-b03d616b112d,35,1,72,1
8cce80d7-0924-4d6a-b353-c93e88df5d62,57,2,54,1
fc7a5beb-4bf3-4954-adb6-88a75934d2d0,39,3,65,1
c1dfc947-8bd2-431b-97f5-6a16bdcf3968,38,1,99,0
3788a653-01a2-457e-857d-305315e98538,46,0,75,0
5d4f9795-2b59-431b-9dbf-dee73b7a825f,46,2,64,0
8dcda12d-0b57-403b-9b5c-b518face18a8,52,2,22,0
07d86f72-c0c0-4c65-a801-ce73b3361638,58,1,62,0
e7a1e684-a2f6-4c8a-bf16-0f212d749d40,69,1,106,0
7d8c0ac1-acab-4c8a-a5ad-c61ba3c8b116,68,3,100,0
20ff6cef-a80a-40ff-a919-1346db71ced3,41,1,71,0
1e437dcf-8c43-4c78-87de-7e797e4536b4,57,2,87,0
a0b93d45-f586-40db-b840-3f634cc7da40,45,1,37,0
e2c231b2-fa72-4c9c-9cbc-24edc0370514,64,4,159,1
e482f01b-7c57-4157-8e56-013ff54257ab,50,,61,1
fce1d804-f000-4ef0-bab1-a8fee7f3e1a7,38,1,40,0
a40de5e4-3c30-4d7f-bff7-21972ab312d1,55,0,44,1
bcec6d3e-9fc6-45cc-acc9-a438bc254474,62,0,90,0
514e5030-1767-4eb5-8ac2-ef687d01ee22,68,1,28,0
65be2590-cffb-4056-b895-93c46520c9fb,69,1,,0
082a7cff-088e-44f0-be7c-8f391b37bb95,44,0,74,1
efd3d0d5-801f-435a-a31d-ed203de7ad36,59,3,85,0
b4afac90-91f6-459c-b5cc-1955b90c53b6,55,0,97,0
53684686-3231-4e9f-9b4a-f57630bebc4a,50,2,25,0
d0c19e3d-4098-4bd0-b4ea-188d46b56c93,64,2,68,0
827334cb-dcaf-4889-a7df-df66012635dd,63,1,,0
a12fab1e-8d8e-4301-9ed5-9807abad42d4,39,1,109,0
34803811-ce30-44dd-877e-2f0b8f7705ac,41,0,52,0
bd90ff4a-142e-411d-acae-0d6a02930915,55,1,29,0
bdd070af-66f9-4916-b7c4-eed9a4027eb0,46,0,72,0
e97cbf42-dc24-4f09-ab0c-f913ec1fac9d,39,,,0
3c922b6b-5ee9-43e5-9114-590a9a05f025,65,0,17,0
b3c0ff88-ba3c-4532-a884-e1c56e9d9e10,55,1,84,0
e52c483a-818a-4673-a4cb-e11181909038,35,3,,0
5d388d54-b011-4c2b-9a33-a7347aaad85c,66,1,47,0
d68c0a6b-62c5-4794-9671-8930dca1fe3d,58,2,67,0
b4ffa393-ce2b-46ba-b382-78d773048c91,46,0,43,0
fa0f18e9-9da7-4084-9641-75dae99e622b,42,2,79,0
c54d6b3b-f51f-4298-a485-971228ed25f9,58,3,62,0
6d610c3e-c6c4-43be-9983-aff35cf367ab,67,3,,0
4812d8ca-521f-4bc7-bba7-a3af0fa84422,53,2,58,1
abbe76c5-4f49-4524-8153-6725f1d0dbbe,50,,46,0
81e325b3-aa61-4ffa-a58e-73fbc7f4e326,52,16,1493.196342,0
252710c2-735f-40c8-b541-ff17e4c73bae,48,2,81,0
f01f1b56-3e6c-419c-bb16-4aa1bccf0162,49,1,58,0
7a891e12-d897-44c2-bcdf-3d72b366f72d,63,3,170,0
922b2e7d-f54f-4e34-8fb6-c6256c34c431,48,2,70,0
abccc789-ce72-455f-b3c6-57ac9d2dd6ac,35,2,122,0
4e45853d-7b54-44d5-8362-64f1c2f462d2,50,0,63,0
ea4f3d00-793f-470e-b251-17a92506e4ef,37,0,81,0
88fcab09-4366-483c-8aae-10c5ae9815af,41,1,69,0
6c1ec93e-e4c7-4aa6-bdac-c5d0a4a7ade1,39,3,62,1
8349b9c5-ba43-4a22-a20a-08d2c1b276f3,60,1,114,0
032476a8-2844-4734-b6f2-3b77967762d0,55,2,163,0
f9e506e4-7a47-4875-9e69-88e3f8202bf5,57,0,86,0
87d91f37-64eb-46e8-9772-5765ffb1f1dc,40,3,49,0
f675dc0f-de1b-42ea-817d-95c9ee47436a,34,0,,0
4325224d-59e4-4d74-a828-97719f4fc198,54,0,,0
270e65fb-9e86-47b7-af55-9a98639a7b80,48,,64,1
c84cfd2c-7d6c-4daf-92c4-fbc0e0548b63,50,0,125,0
aa61992a-e378-4675-a8f0-6166a58c53a1,53,26,292.1882794,1
6eaa1713-316f-4476-abfb-365b7e46d878,42,2,91,0
70d629e9-cbd8-404f-93a1-f5a297c9c1fc,57,2,105,1
c84d4e26-34cb-42b1-9ade-00045a12e543,42,1,,0
06325be2-36d8-4083-b7b7-f88f91d07cd1,37,3,62,0
b8efd8bc-3f1e-46b6-9bb5-295aa4d51d1c,34,1,147,1
be4a336b-974b-4f72-b94a-b44c095376f5,63,0,46,0
adf49456-b234-48be-a398-cfaafdf83d38,53,3,32,1
87e67c7d-6917-4b40-84f4-95e4594afd94,45,3,96,0
92e801c5-2cdc-4d91-a278-09ded69cfc90,36,1,45,0
5dbc4383-86b2-4cfa-9ccb-f7d02ea1b5a9,54,2,114,0
44dc3e95-2ee0-4321-89cd-dfa28b6dc3b3,46,0,41,0
99af6e77-9552-45d7-8cd0-cf0f6df69fb0,35,2,,1
bea3c115-6174-418c-889c-29ac9ba90f81,63,1,107,0
30598896-0261-4709-b80d-49de27cf012c,57,2,43,0
519ed9ba-a909-44e7-b143-01026acc113d,48,2,80,0
e0fecadd-d4e0-4829-bbe4-1d67bc15a360,58,0,125,0
80f9f34d-38ad-42ad-9820-060d0cec2b23,37,1,58,0
3c80af77-1e59-4cfa-b543-b0778e841b60,62,2,40,0
4a06a91b-efdc-4f87-870d-67a9a4b3e2ca,67,1,43,0
ff7d3055-fda2-43b8-a3f0-8e47f661e909,60,0,77,1
7031441d-fa75-4ba3-b51b-68d7fea64b28,44,0,122,0
df42f1a5-8099-44b0-af7b-2b7c3efa5798,47,1,124,0
a8db7d84-5d66-4357-99ae-664341bcee44,53,1,42,0
61372656-1293-4a41-9985-72967e683ac8,54,2,40,0
6f2fc8c8-ae07-4c02-87b5-6180fdab5e03,52,1,53,0
b63e5930-369d-4b5d-bab3-a5bbfd4e6110,57,2,,0
4cd8c8af-0757-471d-827f-d9bf98bec353,69,1,81,0
083da132-1312-4dbe-bd27-d012bd83e0a9,46,2,70,0
87e3b1a9-a030-4fa0-bc9b-9e0f8169baa3,51,0,155,0
dca12dff-bd7f-47e0-b75f-e2747c6fcd48,52,2,,0
1685b8e7-63a9-4305-b806-e760ab579b7c,68,29,2502.720859,0
eca0bca9-6855-4860-b358-b124dcc775d9,67,2,57,0
dc930c7f-5657-4b2b-b66f-6d499e154b5a,55,1,16,0
fa5215d5-dfd9-4733-8fa4-a19c3a4007df,55,,63,1
85388f95-61c9-475e-9988-43546b5be39b,65,1,,0
c2d56766-2a4e-4f6b-9ba8-a587bafdcc82,49,,24,0
a4dcafeb-bc4f-4ef7-9e04-dbb4de79750b,68,3,120,0
b1e889aa-2f9c-4fba-8f46-f7e8f453a48c,41,2,,1
b5d398f2-9763-4e09-8d31-a84dd531f82b,54,,123,0
2e9ff8ba-9f74-4c67-9ebf-4932b2893fb9,42,0,114,0
11cc1c8f-a102-4e6b-8083-cc861173ff05,35,1,92,0
e4ede6e6-e3a3-4b95-91cd-6d55367466fa,43,3,46,0
40116d61-027e-435a-a505-e510e76ac868,42,1,29,1
b9dadfd7-f762-4042-bbe2-18c7c3f4b58b,42,3,86,0
23ad887d-9bfb-4bcb-9441-8ed8c8b27d00,55,2,59,0
76488c4e-f494-48bf-a1d9-43fc1cf59a25,55,1,58,0
27b4dcb6-51d8-4d29-af31-a194d8445696,45,1,,0
9aa6baca-3722-40bd-bfd2-9a98ab32f89a,57,2,20,0
bd009d44-625b-42f0-98c5-cc47e397a9e0,56,0,126,0
0b58477e-e4f8-4c77-bd53-073139483e08,44,1,52,0
97da2544-f1c9-4748-8e65-71b2a8a2d5e9,50,1,46,0
9bf2036b-f1cb-402f-a52e-cde951994162,60,2,67,0
a60efcbe-34c4-4303-95a9-71133f61cae2,43,1,75,0
a0c8b61b-5879-45a4-903b-203eb7598892,44,2,46,1
ab5b4ee1-53c7-4e3b-9c09-5bc4c8b419b3,59,0,18,0
809beb94-5488-46ea-966b-98f8c3b67503,61,2,42,0
7568ff67-d202-447c-9d6e-d980e6786b89,43,,137,0
8256a687-173e-4f34-9459-8aff104390b6,41,2,56,0
878f1a04-5859-49bb-a923-add2dcf2807c,62,2,71,0
d5f3db67-7572-4712-b076-83ed8b09576f,40,1,127,0
050204a0-6df0-411b-84ae-c8660350e93c,45,1,39,0
6483550b-ceed-4b08-9343-2dfe1696dd1b,40,0,75,1
7d78a9b9-2d9b-4ee5-88c5-01a2495f211e,60,1,159,1
3507f209-81e0-4def-8de3-1e2ed7fcad5c,44,,1140.084541,0
46cb21d8-9feb-4948-ac9f-e9e04a5c3ddc,39,0,37,0
08d27163-64a2-4c1e-9657-5c0fd2e8443e,69,1,94,0
ea99793b-d24e-411d-8e9b-02602a0fd678,44,2,21,0
aa8244e5-bcd7-4834-b77f-d2a35f48df0f,64,0,103,0
f2b4e977-4d64-42e8-808b-1c6767348feb,62,,126,0
a3c2be30-65f3-450f-8e7b-332db787fde5,61,1,33,1
fa3155ac-c47c-4477-b042-4d99d285fa92,36,2,101,1
35512ccb-6a41-4149-927a-869ac6f913b8,36,1,,0
7d922a6b-f14c-4fae-abb8-60fc0216a098,69,3,44,0
 a9fcb2b3-cdc0-4dc4-a1c7-3d2750cf11f0,49,0,51,0
948ec121-770b-4012-8551-03b6f16a730e,43,1,69,1
307117a2-920e-4f2e-9ed8-b13fceb4a440,62,2,100,0
99ae3eaa-5f17-4ef6-9020-01485aebc333,61,4,51,0
88df48bc-a789-4418-9376-0da5e8d730ed,53,0,35,0
da3bb506-e01c-4465-9603-f38f84dd1ae4,54,,49,0
e6e216bc-7147-466b-9c71-8b8e8a53305a,38,0,,1
38866b97-0bb7-4bdf-9e30-9cefecd94ab7,34,1,98,0
9d16210e-b2d9-4dbf-8462-c6f755211f2e,52,1,88,1
df3f20d6-9e56-477d-9eaf-5880e1dc5386,54,1,63,0
cdfd55a8-ac0c-407e-93a1-a3ca088bf183,49,0,,0
3b2ca88f-7672-4af1-b78b-519ad7b94647,39,2,140,1
1e7f500c-3cab-4883-a6c1-5d39a832d183,48,,67,0
a5b55461-248f-46f7-ac8a-25b67f46a565,49,2,60,1
bda6ea02-0b4c-424c-8275-bf450777b865,57,0,28,0
53d67699-c701-4727-9b16-21f1830b90cc,62,1,40,0
f14555f6-ca94-4d93-b76d-fe54f37d37a1,62,5,46,0
7f446c03-3938-4cd6-b06a-d1a19f64a6bd,38,,130,0
5c4aa064-b71a-47c5-bf36-273456323d38,52,3,,0
82e263d7-d7b9-451c-b2a2-e6b2f7e600ee,53,1,123,1
7173fede-890f-4022-bb6a-a2fcf3251b56,48,3,20,1
5fa43be3-4aa2-496e-9994-3c4adcdcac7b,61,1,70,0
77fe3434-cb47-4d96-ae54-2517798c7030,35,1,39,0
295ccf39-7942-42cc-87ba-d811b8c64b70,45,2,88,1
459301b6-1556-44c0-88a4-7a1be882f1e1,36,1,74,1
7e009281-3b8e-45bf-9ef9-8396fd8c5d46,69,1,29,0
bdc97ced-bd12-4b91-af37-e27acc08ccde,36,2,26,0
56a0abdd-b351-4def-87f6-1a5132112ecf,39,1,,0
f6e08018-1783-4824-a5f7-38640c422369,56,2,76,0
4266fe17-f184-4424-88b2-6f4166616ab8,57,2,73,0
7b2c261e-26c5-467c-9053-5b8a0ed52e10,48,2,,1
e578b38a-0ef3-4955-a4a6-a6c737392522,36,1,54,0
dde92a4f-93e2-425c-a94c-de3d44961115,63,,49,0
c521bdcf-6d2a-4488-bb78-858b7c45bfbc,43,0,49,0
9fccfedc-f839-49b5-880a-70d21f92d9dc,53,0,63,0
fa6fd55f-6058-4218-93f4-a9301626c4c8,53,1,28,0
1712cf07-da19-4d71-b5ba-cec6d69190b2,41,1,65,0
ffef1ad1-2c53-4a10-b5f5-c38057779645,52,1,90,0
4f00d6c6-d5f2-4486-ab40-39e76f6a10e5,41,1,76,0
898af469-3a34-4ca4-bed7-821f7bbc16c9,65,0,40,0
1d91a303-1da0-4670-b0f3-5590d3e3b51d,66,2,23,0
a72c56cc-e0cd-4226-8fac-3dce0237a379,35,2,49,0
d0c343d8-ad50-4f31-b835-0e545fe57edd,38,0,54,1
f9308ce4-5eb9-4db9-91e6-04358b8d927a,49,1,95,1
9204fef6-0f22-4da5-b439-c0149658e8e1,50,,90,0
00a241e7-11d9-4cb5-8604-59992b9f5831,40,0,136,0
3aa46d38-ba15-485f-bcbe-140ce13e1d3a,54,2,87,0
0fbb0d05-fc82-4e3e-8e65-f801ff984279,53,1,,1
3aecd1e7-35b4-49b1-b4c0-4def1660a302,60,1,64,0
2cc3735c-22e6-4674-96a9-903ca0df2bce,35,1,44,0
2b3ddc07-5928-4c79-a7d0-47371c81ad9b,40,0,43,0
54bded3b-b5a3-4f33-b447-2bf0f7a464ce,56,5,106,1
500a5bfd-7bf9-4afa-95e8-87158443f052,51,1,22,0
21c05e92-9e40-44b8-a81d-504603e7e8f4,35,,121,0
50a088f1-1691-4189-8fd7-4a7e9aee10a4,53,1,62,1
