CustomerID,ContractType,SubscriptionPlan,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges
a088e8f7-9de0-4537-bfe6-adb7b157b07c,Month-to-Month,Standard Connect,Credit Card,True,66.48564456232802,102546174.59623307
aae8c68d-45de-4ccd-99e9-2861068bfd88,Month-to-Month,Basic Connect,Credit Card,True,55.523414991242575,91670779.0384336
747f12cc-1b40-43d9-b569-4b29152e85dd,Month-to-Month,Premium Connect,Bank Transfer,False,101.18595757826377,272011496.52452403
ac0045e7-9083-4a44-98ec-ad04216b72a4,Month-to-Month,Premium Connect,Mailed Check,True,96.27097014590014,
cf357359-931f-4030-8fad-6b4c0477946c,One Year,Basic Connect,Credit Card,TRUE,32.182244190830176,68592868.25910671
e453e05c-87f0-4c49-b24c-d5a2841bab10,Month-to-Month,Basic Connect,Bank Transfer,yes,32.309258906808594,52352233.69547931
2cd34834-e77b-4137-9f41-e21d04cd8535,One Year,Basic Connect,Bank Transfer,True,48.03811799164043,117600779.38414061
b2c0e523-6b15-42a8-a8ba-5751efae0c54,Month-to-Month,Basic Connect,Digital Wallet,True,23.020544233259876,53393766.0502616
00a028ea-2d98-4db2-a63c-9da1cc189317,One Year,Standard Connect,Credit Card,True,68.8398431663646,123042295.97061437
faf93c12-5453-4770-aa50-ce8e6a0ff0d9,Two Year,Standard Connect,Credit Card,True,59.58018067719363,
583fc5ca-3b99-4d8d-bcc8-8c0698d4ca88,Two Year,Basic Connect,Credit Card,True,44.39371302272475,98403600.38333435
6cfc970a-e848-4d52-8f2d-bae820d2f588,One Year,Basic Connect,Digital Wallet,FALSE,46.93483696069622,
a3ccfc69-5911-4027-8242-2d0c5a7b48b2,One Year,Basic Connect,,False,31.131362818632727,50115703.46149883
a894ee86-0f27-4a9d-874c-3cf6a111a1d6,One Year,Basic Connect,Credit Card,False,40.59280568712157,
00597989-51b1-4e59-9c6e-09bc0da0c5cf,Month-to-Month,Premium Connect,Digital Wallet,True,67.60249006658063,114900588.07182199
6101adaa-6769-4e36-b618-d1976b896676,Month-to-Month,Standard Connect,Credit Card,False,78.8378413471,182054909.4183827
723e18f7-d5d8-4d83-93ae-d93bd45f3551,Month-to-Month,Premium Connect,Credit Card,True,103.10363557319295,244399467.81374052
6b77a9fe-9042-4328-b3b8-515146f01389,Two Year,Premium Connect,Credit Card,False,99.98279380352808,216538188.31792113
056a0407-b86e-458e-962d-75077d197576,Month-to-Month,Premium Connect,Mailed Check,False,,230472100.61183476
0ff4dbc3-f096-4816-a68a-dc66eed9ad8a,Two Year,Standard Connect,Bank Transfer,True,66.37689140570603,119292389.00220072
3b6980ad-0736-4136-b050-5dda11671f83,Month-to-Month,Premium Connect,Bank Transfer,True,98.53874402327004,275944613.9292995
d99f7991-cb88-44c5-8fb2-6c8c3ad43e62,Month-to-Month,Premium Connect,Bank Transfer,True,100.24182671125783,151385555.2667975
514e5030-1767-4eb5-8ac2-ef687d01ee22,Month-to-Month,Basic Connect,Mailed Check,False,26.564105605384718,62924998.64963869
ffc51b4c-5397-4a2e-a0be-82c28d3ff6fc,One Year,Premium Connect,Bank Transfer,True,93.15971046865837,188163189.4617361
6fb01f9a-c36f-44e3-b374-721c775abfb3,Month-to-Month,Basic Connect,Credit Card,True,34.097765620020304,
fc1d29e4-8a18-4312-b312-ddfd8fef6318,Month-to-Month,Standard Connect,Credit Card,True,63.3563564437514,119225568.81048244
7905c4da-090d-4a90-912b-391e0651a988,Month-to-Month,Premium Connect,Mailed Check,True,125.35908956746765,217010165.46514887
236ccfdb-6704-4a99-ba9c-c6f85a7dc6b4,Two Year,Basic Connect,Credit Card,True,42.269097780970185,125319362.18398048
11849c46-b484-4f8c-9142-0357502096fa,One Year,Standard Connect,Bank Transfer,True,42.20082910297583,
c9a8aaf6-2e5f-4b98-8f69-4ea2dafffdbe,Month-to-Month,Premium Connect,Bank Transfer,True,114.15367319338065,250258458.35772002
e7a1e684-a2f6-4c8a-bf16-0f212d749d40,Month-to-Month,Premium Connect,Digital Wallet,True,98.56385042910162,253771802.7569546
1121af29-d78c-4d05-baf5-085c7f34fc63,Month-to-Month,Basic Connect,Credit Card,True,47.58444368668958,133633981.94963628
4c40643b-0403-4ae3-99c4-7d1d6ad54d8a,Month-to-Month,Basic Connect,Digital Wallet,True,60.66505950183695,128034001.5369898
49d17f84-607a-436b-be90-739ad9eeac87,One Year,Basic Connect,Credit Card,False,39.31996799801302,65613211.19216061
1eb03439-51d2-4b6c-9346-850988ce2c04,Two Year,Standard Connect,Digital Wallet,True,58.61604537174184,135824712.89105824
fdacfcfe-12cf-4ff6-9c0e-8b6779ab630d,Month-to-Month,Standard Connect,Credit Card,True,48.97405415932644,131627160.52850775
2666d650-2769-4dd0-af06-4da337bc62a8,Two Year,Premium Connect,Digital Wallet,True,104.28535634518315,246926831.18291634
36312228-0b2c-449a-b15d-763f11e78377,One Year,Basic Connect,Bank Transfer,True,47.56504109600275,71086891.02854447
de8b9a18-62ef-42fb-ac40-c7860cbceb4d,One Year,Standard Connect,Credit Card,True,81.11550366842175,231583910.79606208
bec08afc-2523-4650-9dba-19ebfcbf9368,One Year,Premium Connect,Bank Transfer,False,126.09426910667561,287529963.2474245
c84d4e26-34cb-42b1-9ade-00045a12e543,Month-to-Month,Basic Connect,Bank Transfer,True,,93690952.15935282
82d529b2-d85d-4b32-97d9-52ca60aba50a,Month-to-Month,Premium Connect,Mailed Check,True,117.05626070686073,305607256.15924627
6e7ea223-5bbe-4c50-ac6e-ee0622dcc233,Month-to-Month,Standard Connect,Bank Transfer,True,65.3880860901549,107419463.49690077
32c8b63e-0ef1-4ca8-ac56-1086c5e8f1db,One Year,Standard Connect,Credit Card,True,78.27492845825353,201133010.44063932
1863bae8-4a8c-4223-bb57-6edd100a9a66,Month-to-Month,Basic Connect,Mailed Check,True,38.67615803052341,
880187c9-731c-4b5c-9513-a1ebcd94a37a,Month-to-Month,Standard Connect,Credit Card,True,91.13197318418472,216951903.695471
c6277019-f444-4f3d-9767-e0a6254c23c9,Month-to-Month,Standard Connect,Credit Card,True,72.48006943988753,195347102.24782962
22956d12-4eac-4ac4-b296-ab255691e252,Two Year,Basic Connect,Credit Card,True,38.8710065223008,93951232.8246089
48274ac8-8f2a-473a-be9b-4c9abd2d5e3a,Two Year,Basic Connect,Credit Card,False,20.0,
1dc69089-7ccb-4833-9a47-2c16c0e010fc,One Year,Standard Connect,Digital Wallet,True,75.15517691708587,118728374.18772864
fa9197b8-c39e-478d-b3c2-409e74a65594,Month-to-Month,Basic Connect,Credit Card,True,33.6782932696957,91277151.20131032
419e9c31-c055-4dad-a4f8-3528ff8c388f,Two Year,Standard Connect,Credit Card,yes,77.67501606187778,244979958.43488893
f73794de-b492-44e9-84bc-a979b12be871,Month-to-Month,Standard Connect,,True,68.71298378067739,132830555.72661728
71346f26-ec4d-421b-88ba-7f13dbec4d04,Month-to-Month,Basic Connect,Digital Wallet,True,53.70833385162818,156834725.61285073
9924ca29-199a-426a-9a27-fc9af4e87060,One Year,Standard Connect,Credit Card,True,61.08373196757053,155568808.03588614
aa49a418-f4d7-4e3a-92d6-03fab3e82071,One Year,Premium Connect,Credit Card,True,111.89430800551541,280055407.6116898
b5e5dd77-96a2-49ce-a40c-decceacd15ab,One Year,Standard Connect,Bank Transfer,False,94.02890197237738,271716714.07478374
2b3ddc07-5928-4c79-a7d0-47371c81ad9b,One Year,Standard Connect,Credit Card,True,61.58844594180904,161682215.41347548
89335e77-bd95-4a36-ac8b-562e8e5cabcd,Month-to-Month,Basic Connect,Mailed Check,True,20.440495331634146,41063557.417190135
59c9cdbb-4a74-4ecf-8520-9139285a2ee8,Month-to-Month,Standard Connect,Bank Transfer,True,48.953546126692274,76801757.4291398
2f03e80f-e881-4708-829e-a34136280573,Month-to-Month,Basic Connect,Credit Card,N,35.03801279422692,
00fae10e-6147-4e55-a9bc-c649667ee98e,Month-to-Month,Basic Connect,Bank Transfer,True,47.48521519011186,143839010.00279337
808b3baf-fce5-4abd-82d2-fdd0ebb9dead,Month-to-Month,Standard Connect,Credit Card,True,65.00322351073247,142782417.04197463
95051152-bb10-4df5-a6db-fa900dcc8ef3,Month-to-Month,Basic Connect,Digital Wallet,True,,
5f7b6fdd-2069-472a-9f0d-a17a44425fd9,One Year,Basic Connect,Bank Transfer,True,40.3685481464111,
dbd71cc8-f81c-4ecc-bbc5-5f38245d61db,One Year,Basic Connect,Bank Transfer,False,50.03929002245188,136527914.44656768
b81d5ff1-2e24-46b3-85b6-c5e4b1aaebf0,Two Year,Standard Connect,,False,84.70426938664463,231961384.4979959
0f0e7330-4975-4e80-884a-39d357d38716,Month-to-Month,Basic Connect,Bank Transfer,False,,160382835.1490943
0cd84e55-3e1f-4acb-ac37-a55ceebd09ea,One Year,Premium Connect,Digital Wallet,False,103.18121336236015,285846148.83666706
75574693-b8ba-445b-84c8-8d6085c6c800,One Year,Standard Connect,Credit Card,True,91.20741159635278,211715817.31165874
1f22cb3f-3d8f-4698-a897-71ef322f00ad,Month-to-Month,Premium Connect,Credit Card,True,90.84945889300016,260780051.32385924
86f46a96-1b0f-41b6-9fa0-33038eb08c33,Month-to-Month,Premium Connect,Bank Transfer,True,99.49440046016691,171191510.33651957
f6f2b334-84ea-4ec9-a16d-7f18e5deda4a,Month-to-Month,Basic Connect,Credit Card,True,48.43926971575845,154039931.70648852
3187d76f-ba3a-43bf-b5d2-24e99dfea4f6,One Year,Premium Connect,Bank Transfer,True,,248539295.07344773
d562c02f-794b-4880-9df0-497cf9746c4e,Month-to-Month,Basic Connect,Credit Card,True,43.980428153511866,68072632.52899338
dd9cf866-ce27-4b88-8d14-fa5a6f92a3d9,Month-to-Month,Standard Connect,Bank Transfer,False,51.68311186393506,97533889.39320488
8a6943a5-ee67-4c9b-a098-5bba55c470c4,Month-to-Month,Standard Connect,Digital Wallet,False,50.54697271958854,81155963.88217552
00b11591-d1a8-4b22-a81b-947979a744a0,One Year,Standard Connect,,True,77.6557261247306,155961116.93458763
bb3e5409-7e4a-40ed-85f0-24a94fcde08e,Month-to-Month,Standard Connect,Bank Transfer,True,61.59903570769771,166863672.13849783
2790c88d-097a-4385-93e5-0a594c64f741,One Year,Basic Connect,Credit Card,True,46.01878904576833,111882958.60703833
cd5866f6-c3dc-402d-ba61-4de79b4ba2a0,Month-to-Month,Basic Connect,Digital Wallet,True,56.06519722364216,140055333.17570606
e571f79d-c915-480a-ab59-0d62a935c53b,One Year,Standard Connect,Digital Wallet,True,64.50111630673325,134706161.79458764
39201af9-7edf-4802-98c4-c44ef1fb9cb6,Month-to-Month,Standard Connect,Mailed Check,True,,164480589.59113884
97bc5eeb-401e-4617-bb30-d1d685658d0d,Two Year,Basic Connect,Digital Wallet,True,20.0,47362164.296685696
2a49ea36-7b71-44e5-8dbc-a338d38d7983,Month-to-Month,Premium Connect,Credit Card,True,89.22480006076258,197979865.92560855
a91fa110-537e-4e81-9528-33a6ba2ad3b2,One Year,Standard Connect,Credit Card,True,62.34248939077714,141193119.6699591
a793b961-7a52-43ff-82ca-2437dded2d7f,Two Year,Standard Connect,Credit Card,False,47.299524078720395,112884894.73082414
c55761d7-8615-4a33-b855-ea7c4408cbfd,Month-to-Month,Basic Connect,Bank Transfer,False,50.301703591573904,Missing
48bda24e-f9d5-47cd-8607-08aa21a249de,Two Year,Premium Connect,Credit Card,True,111.02067006988128,171254087.65749297
d0f1af05-2c98-47c0-9764-6676f61ac619,Month-to-Month,Basic Connect,Credit Card,False,38.06962130855371,74146832.44381224
d6476ada-a7dc-4c65-ab7c-1f2e65b5bc47,Two Year,Basic Connect,Digital Wallet,False,20.54075927156984,58861618.47362835
c42ba3d7-3d26-413a-aaf4-31a783300e21,One Year,Basic Connect,Bank Transfer,True,53.88559961205709,107692514.91622317
95293e52-445f-4adf-8562-e96af63f45e8,Two Year,Basic Connect,Credit Card,True,31.512486238845764,85487810.38204496
7b4d6c99-d3e9-4ecd-86d7-be4560877bdd,One Year,Basic Connect,,False,60.55649860446357,109008607.64495367
d695b9a9-da8c-48b1-b41e-622de33dbe27,Month-to-Month,Standard Connect,Mailed Check,True,69.58868528658826,
16ba7764-6278-4e6e-ae43-46ca48681ae0,Month-to-Month,Standard Connect,Digital Wallet,False,83.33556136488124,164901950.15001675
7fdc71f9-ba37-4e47-8ebb-3e89041cbed6,Month-to-Month,Basic Connect,Credit Card,True,42.30502366216126,117394779.66616891
4c8ddef2-b700-4a50-8c65-4b763fecd66e,Month-to-Month,Basic Connect,Digital Wallet,False,42.37880842456624,66388643.29395807
61c964a8-4342-4857-afb0-56f51a37f0cb,One Year,Basic Connect,Credit Card,False,20.0,51895693.442469865
9ef455e2-cc82-4122-ad08-fdfd0e7c7657,Month-to-Month,Standard Connect,Digital Wallet,False,73.07604317095463,135197115.7191152
eb7c8980-e20c-4aec-acf4-8d4d20e037a1,Month-to-Month,Basic Connect,Digital Wallet,False,29.740888042472243,79794377.52138126
65e1a32b-935c-4dfb-a00a-ce6c936c83fa,Month-to-Month,Premium Connect,Bank Transfer,yes,107.56582240432533,196688166.38418898
8f8ded10-cd1b-4343-bdbd-36e1a6ca1106,Two Year,Basic Connect,Credit Card,False,47.56381093701164,105798193.79869567
60833f43-db54-4e8c-bc5b-5d78d26a3d1e,Month-to-Month,Standard Connect,Bank Transfer,True,85.19059998872568,142515985.04840496
aa8587e0-c593-4073-9fb1-9a14a29525b6,One Year,Basic Connect,Mailed Check,False,44.182655248700726,99482680.57231899
aea4dfd7-b5f3-4d85-a411-bbacd52e1438,Month-to-Month,Premium Connect,Credit Card,True,105.773587253402,175693881.5667944
d3be94ef-8da0-47a1-8a45-9fa513c9c102,Month-to-Month,Basic Connect,Credit Card,True,,136246674.15060562
c3a8ce6c-52a3-4356-b3ab-fcebdeda20f4,Two Year,Standard Connect,Mailed Check,False,,121537436.756066
4aacfcb1-cb4d-4795-a97a-d6fe818da75d,One Year,Basic Connect,Credit Card,False,30.63604425221099,82857018.35011765
561519fc-857f-4553-a7f7-247883d2f858,One Year,Standard Connect,Bank Transfer,True,87.37507856295375,199026356.26993105
f744140d-ccf2-4321-9a4c-225a6ea6eee6,Two Year,Standard Connect,Mailed Check,True,,Missing
41e3987d-55af-46da-b698-82482085b25c,Month-to-Month,Basic Connect,Credit Card,True,32.81945645482944,88562399.10027488
128ffab4-2f63-45b1-83cb-4393db784aeb,Two Year,Standard Connect,Bank Transfer,False,63.93918177968465,129880789.78206675
528e4efe-4e8f-4903-96ff-fa7032a53e46,Month-to-Month,Basic Connect,Credit Card,True,24.15124075977563,50633720.66879309
a6d463c8-173c-4c47-a7d9-0e625d5b1c01,Month-to-Month,Standard Connect,Digital Wallet,True,,214552791.84151217
23e1bd92-8f71-441b-a914-2c6201fdb8d3,Month-to-Month,Standard Connect,Mailed Check,True,62.19586909252475,147766066.64130434
87d91f37-64eb-46e8-9772-5765ffb1f1dc,One Year,Standard Connect,Bank Transfer,True,40.51356689014532,80711667.7387604
6a8f96a7-c335-4ca5-b436-332eafe83ae7,Two Year,Premium Connect,Bank Transfer,True,104.65981614879045,207662449.0401603
9fe6fdd6-e188-4098-b751-b71bb821e184,Month-to-Month,Premium Connect,Credit Card,True,,
7e35bb6e-2af8-424a-85a1-9de33cc9136c,Month-to-Month,Basic Connect,Mailed Check,False,69.07489744771523,171342025.9139577
6483550b-ceed-4b08-9343-2dfe1696dd1b,One Year,Basic Connect,Bank Transfer,False,52.29356508961604,153244837.10092965
f63f503a-d5f7-45b4-896d-03b88e180455,Month-to-Month,Basic Connect,Credit Card,True,28.437598333745015,62198790.126270376
a980cfa2-bc30-43d7-bf8d-dcfbc2339b82,One Year,Premium Connect,Credit Card,True,125.9634149658666,329020046.1759152
d36383f6-43c9-4b08-8702-fd2928f8a560,Month-to-Month,Basic Connect,Credit Card,False,43.50981037758015,129356275.29843982
e499ffa4-d604-4cdc-9466-76d6403db96d,One Year,Standard Connect,Bank Transfer,False,51.847542183225116,90853617.38207705
00aba2f0-b75f-4a32-86be-2188472fdc61,Month-to-Month,Premium Connect,Digital Wallet,False,121.71478113186502,261694384.46984482
c1ada3cc-88da-45ce-b5cf-56c9e528bfd5,Month-to-Month,Premium Connect,Digital Wallet,True,86.22821139607397,167257470.8351879
bda6ea02-0b4c-424c-8275-bf450777b865,Month-to-Month,Basic Connect,Credit Card,True,29.775288505668406,65477645.98901263
e43c4b72-0a89-4e7a-8f09-504661943bc7,One Year,Standard Connect,Credit Card,True,87.01807430338732,148301552.35698053
d467bffa-b0e3-4a3f-95a0-64c690d00b6d,Two Year,Basic Connect,Credit Card,True,59.29823750618533,
e89ca9a7-2e86-492a-951b-86205fd604d8,Month-to-Month,Standard Connect,Bank Transfer,False,48.6664747727816,123562176.85787444
92e801c5-2cdc-4d91-a278-09ded69cfc90,Month-to-Month,Basic Connect,Credit Card,True,42.82595339908909,126959565.8219601
70165cb4-ff06-4502-baf9-1c743d97b590,One Year,Premium Connect,Mailed Check,True,62.5291559292954,153803876.0024166
8aa56f29-bffc-44bc-9786-e9329ddf91e9,Month-to-Month,Standard Connect,Credit Card,False,,
232f15f1-84bb-44a9-9ec8-368f7c4cb308,Month-to-Month,Premium Connect,Digital Wallet,True,96.90355395347062,183074164.38139242
7df0defd-8309-4e8a-9931-99cd96b977cc,One Year,Premium Connect,Credit Card,True,103.86185040282491,273816611.3742822
40e2c5f9-4232-4789-bc27-94faf3a5a81d,Month-to-Month,Premium Connect,Digital Wallet,TRUE,97.62625010566653,173162974.6892793
c0fcee80-eab8-4b9b-b6c4-34c30428e094,Month-to-Month,Basic Connect,Digital Wallet,True,,218074372.16243762
5e7bf1de-dec3-494b-be61-a0fa68205735,Month-to-Month,Standard Connect,Mailed Check,False,95.97099404465368,256596515.98258987
202877cc-f861-4248-bcea-d89394a3c637,Month-to-Month,Premium Connect,Credit Card,True,98.58862877662958,285079559.461424
1f59e6d1-d797-46af-8b7b-94010a7565ae,Month-to-Month,Standard Connect,Bank Transfer,True,88.29568514075568,171107887.28305188
adebd659-a6ee-49c0-b00f-0dc561949485,Two Year,Standard Connect,Bank Transfer,True,,112319220.14525719
a1113c1e-e9a2-4ae5-8e5f-53de7aa3459b,Month-to-Month,Premium Connect,Mailed Check,True,107.47403047958623,246845905.00508446
6aa67d8e-fc8f-4737-a5ae-ffa5faf203a3,Month-to-Month,Basic Connect,Digital Wallet,False,47.30950827195024,
64cfa54e-3fd0-48cd-bd71-8c75d5b68c21,Month-to-Month,Basic Connect,Bank Transfer,True,42.80610567449997,104239721.7538505
59a8002e-0256-4e16-b475-a6c257051ea5,One Year,Premium Connect,,False,113.23366643057773,171769426.9220983
6250b221-391f-4f95-85f9-2270f9763ef1,Month-to-Month,Premium Connect,Credit Card,True,,184404895.56373653
30a1a401-529f-4af1-9a67-cb82fc9ee983,Month-to-Month,Basic Connect,Digital Wallet,True,61.76252039954724,153853702.7667942
2f520040-7acf-42a1-b883-11984ab3499f,One Year,Basic Connect,Credit Card,True,30.85378425937074,
23265a64-0a5f-4f0b-b697-6d97cab4dda6,Month-to-Month,Basic Connect,Bank Transfer,True,60.38276375077064,41232548.334191225
1c86aa8e-7ced-4cb6-91dc-c4b3bf6e1a3b,Month-to-Month,Premium Connect,Credit Card,True,106.84664820402915,216080465.70021322
08efdf27-0c4e-44b0-a2d0-08b921c22ca2,Month-to-Month,Basic Connect,Bank Transfer,False,29.42032944355422,89516831.95824382
c84cfd2c-7d6c-4daf-92c4-fbc0e0548b63,Month-to-Month,Premium Connect,Credit Card,True,87.91949736539624,247312022.44154194
4d85ede6-6f7f-4224-90c3-c5d90e2496ee,Month-to-Month,Standard Connect,Credit Card,True,63.29933240610487,93067010.3019257
810b0411-89f5-457c-8680-c55364c82933,Month-to-Month,Standard Connect,Credit Card,True,73.13457059794808,118570112.33406205
0421caba-c33f-446e-9695-830191d7f5bc,Month-to-Month,Standard Connect,Digital Wallet,False,80.08367097768073,163729925.5585286
21293996-c48b-4fd8-afd5-68808e62aebd,Month-to-Month,Standard Connect,Digital Wallet,False,63.645514629225296,90851024.15908025
e0a4e26b-dd87-4f58-855c-72d0fe518a4e,One Year,Standard Connect,Credit Card,True,76.28908592451464,214080089.50116923
ad7b5db4-9b4a-4205-9986-c515f7f9262b,Two Year,Basic Connect,Digital Wallet,False,20.0,47814046.89632162
d7282e0e-93fe-4266-8a28-681b5e4cf712,One Year,Basic Connect,Digital Wallet,False,51.48891972724823,122126345.90836315
2695aa65-dffe-4765-9131-83b85faa20b8,Month-to-Month,Standard Connect,Credit Card,False,97.43426413335456,245985773.23587188
efd3d0d5-801f-435a-a31d-ed203de7ad36,One Year,Standard Connect,Digital Wallet,True,63.281688102983516,143834874.20661882
eed8eafc-48a6-492e-8e95-d4d376298b26,Month-to-Month,Standard Connect,Credit Card,True,58.29315580997021,153499675.04923645
406c957e-3717-4675-bbdf-e79c5c86798c,Month-to-Month,Premium Connect,Digital Wallet,True,118.33181314075179,
084e7e7f-a384-4085-8e3d-a35a41f8b92e,Month-to-Month,Basic Connect,Credit Card,False,42.053330089868815,125427440.54950003
f0193e76-a9e9-4db5-8dd8-7cdb65c947b8,Month-to-Month,Basic Connect,Bank Transfer,False,,65016416.86426563
d5908620-9435-462b-878c-7112fcca0dbb,Month-to-Month,Premium Connect,Digital Wallet,True,86.22526047877622,149857423.32106075
d3e849f3-98b4-4e66-aa6d-33a70b125e46,Month-to-Month,Basic Connect,Credit Card,True,20.0,42081520.46326206
15cc8048-6164-42a5-9236-b9f0b55c9803,Month-to-Month,Standard Connect,Credit Card,True,64.9433539580343,103536930.18237494
a0580ade-60c8-4366-b08b-498d617408a8,Month-to-Month,Standard Connect,Credit Card,True,53.3877156002675,166761465.12849066
cca7876d-dfd4-43e2-94c7-bbded76b4d20,Month-to-Month,Premium Connect,,False,66.96913642831078,103464628.0387574
